"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2021S007275    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0036 0036","Dimarts","2021",12,"Desembre","14","21","Tarda","No és causa del  vianant","Turisme","CEED","KIA","Negre","B","8","430934.44","4580915.69",2.172963525,41.374949747
"2021S000830    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0036 0036","Dimecres","2021",2,"Febrer","17","09","Matí","No és causa del  vianant","Bicicleta","Desconegut","BICING","Vermell","Desconegut","Desconegut","430934.44","4580915.69",2.172963525,41.374949747
"2021S000830    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0036 0036","Dimecres","2021",2,"Febrer","17","09","Matí","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Vermell","Desconegut","Desconegut","430934.44","4580915.69",2.172963525,41.374949747
"2021S005771    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0036 0036","Divendres","2021",10,"Octubre","15","06","Matí","No és causa del  vianant","Motocicleta","PEOPLE S 125","KYMCO","Negre","A1","1","430934.44","4580915.69",2.172963525,41.374949747
"2021S005771    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0036 0036","Divendres","2021",10,"Octubre","15","06","Matí","No és causa del  vianant","Turisme","YARIS 1.0 5P ENTRY","TOYOTA","Gris","B","30","430934.44","4580915.69",2.172963525,41.374949747
"2021S000621    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0048B0048B","Dissabte","2021",2,"Febrer","6","15","Tarda","Desobeir el senyal del semàfor","Bicicleta","Desconegut","Desconegut","Groc","Desconegut","Desconegut","430837.41","4580927.07",2.171802021,41.375043905
"2021S001254    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0050B0050B","Divendres","2021",3,"Març","12","12","Matí","No és causa del  vianant","Taxi","PRIUS PLUS","TOYOTA","Negre/Groc","B","13","430812.07","4580929.31",2.171498769,41.375061901
"2021S007582    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0060X0060X","Dilluns","2021",12,"Desembre","27","14","Tarda","No és causa del  vianant","Furgoneta","BERLINGO HDI 90 FG","CITROEN","Blanc","B","2","430677.94","4580941.55",2.169893550,41.375160594
"2021S007582    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0060X0060X","Dilluns","2021",12,"Desembre","27","14","Tarda","No és causa del  vianant","Motocicleta","SES 125","HONDA","Gris","B","15","430677.94","4580941.55",2.169893550,41.375160594
"2021S007582    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0060X0060X","Dilluns","2021",12,"Desembre","27","14","Tarda","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Negre","B","10","430677.94","4580941.55",2.169893550,41.375160594
"2021S007582    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0060X0060X","Dilluns","2021",12,"Desembre","27","14","Tarda","No és causa del  vianant","Turisme","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","430677.94","4580941.55",2.169893550,41.375160594
"2021S005295    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0074 0074","Dijous","2021",9,"Setembre","23","10","Matí","No és causa del  vianant","Autobús articulat","O 530 G","MERCEDES-BENZ","Vermell","D","11","430578.98","4580942.34",2.168710174,41.375159174
"2021S001710    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0074 0074","Divendres","2021",4,"Abril","2","19","Tarda","No és causa del  vianant","Bicicleta","Desconegut","ORBEA","Negre","Desconegut","Desconegut","430578.98","4580942.34",2.168710174,41.375159174
"2021S001710    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0074 0074","Divendres","2021",4,"Abril","2","19","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","430578.98","4580942.34",2.168710174,41.375159174
"2021S004218    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0080A0080A","Dilluns","2021",7,"Juliol","26","17","Tarda","No és causa del  vianant","Autobús","O 530","MERCEDES","Vermell","D","19","430519.32","4580952.09",2.167995688,41.375241837
"2021S004218    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0080A0080A","Dilluns","2021",7,"Juliol","26","17","Tarda","No és causa del  vianant","Taxi","LEON ST","SEAT","Groc","B","21","430519.32","4580952.09",2.167995688,41.375241837
"2021S001190    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0080A0080A","Dimarts","2021",3,"Març","9","16","Tarda","No és causa del  vianant","Autobús","O 530 G","MERCEDES","Vermell","D","5","430519.32","4580952.09",2.167995688,41.375241837
"2021S001190    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel","0080A0080A","Dimarts","2021",3,"Març","9","16","Tarda","No és causa del  vianant","Motocicleta","PEOPLE S 125","KYMCO","granate","B","12","430519.32","4580952.09",2.167995688,41.375241837
"2021S006710    ",1,"Ciutat Vella",1,"el Raval",216906,"Montalegre","0005 0007","Dilluns","2021",11,"Novembre","22","00","Nit","No és causa del  vianant","Ciclomotor","ES2","ASKOLL","Blanc","B","3","430428.62","4581912.36",2.166800870,41.383882864
"2021S005323    ",1,"Ciutat Vella",1,"el Raval",240106,"Pedró","0001 0001","Divendres","2021",9,"Setembre","24","20","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor"," ","ES DESCONEIX","Gris","Desconegut","Desconegut","430387.00","4581419.69",2.166359774,41.379441932
"2021S003592    ",1,"Ciutat Vella",1,"el Raval",240106,"Pedró","9999 9999","Dimarts","2021",6,"Juny","29","20","Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Negre","Desconegut","Desconegut","430353.58","4581425.72",2.165959444,41.379493348
"2021S003592    ",1,"Ciutat Vella",1,"el Raval",240106,"Pedró","9999 9999","Dimarts","2021",6,"Juny","29","20","Tarda","No és causa del  vianant","Turisme","JETTA 1.6","VOLKSWAGEN","Gris","B","9","430353.58","4581425.72",2.165959444,41.379493348
"2021S005380    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0006 0006","Dimarts","2021",9,"Setembre","28","10","Matí","No és causa del  vianant","Camió rígid <= 3,5 tones","DAILY","IVECO FIAT","Blanc","B","11","430290.44","4582124.95",2.165123930,41.385785629
"2021S005380    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0006 0006","Dimarts","2021",9,"Setembre","28","10","Matí","No és causa del  vianant","Turisme","TOLEDO","SEAT","Groc","B","13","430290.44","4582124.95",2.165123930,41.385785629
"2021S003589    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0008 0008","Dimarts","2021",6,"Juny","29","20","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","M-365","XIAOMI","Negre","Llicència","Desconegut","430303.71","4582123.22",2.165282827,41.385771198
"2021S005820    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0008 0008","Diumenge","2021",10,"Octubre","17","03","Nit","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","XIAOMI","Negre","B","1","430303.71","4582123.22",2.165282827,41.385771198
"2021S007502    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0054 0054","Dijous","2021",12,"Desembre","23","07","Matí","Transitar a peu per la calçada","Turisme","TALENTO","FIAT","Negre/Groc","B","14","430613.85","4582083.66",2.168996372,41.385441718
"2021S005693    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0056 0056","Dilluns","2021",10,"Octubre","11","19","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","XIAOMI","Negre","Desconegut","Desconegut","430626.85","4582082.01",2.169152029,41.385427979
"2021S006613    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0058 0058","Dijous","2021",11,"Novembre","18","12","Matí","No és causa del  vianant","Autobús","CITELIS 12GNC","IRISBUS","Vermell","D","25","430643.28","4582079.93",2.169348755,41.385410662
"2021S006613    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0058 0058","Dijous","2021",11,"Novembre","18","12","Matí","No és causa del  vianant","Motocicleta","SH 150","HONDA","Blau","B","56","430643.28","4582079.93",2.169348755,41.385410662
"2021S003100    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0058 0058","Dimecres","2021",6,"Juny","9","11","Matí","No és causa del  vianant","Furgoneta","TALENTO","FIAT","Blanc","B","36","430643.28","4582079.93",2.169348755,41.385410662
"2021S003100    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0058 0058","Dimecres","2021",6,"Juny","9","11","Matí","No és causa del  vianant","Motocicleta","CB650RA","HONDA","Negre","A2","2","430643.28","4582079.93",2.169348755,41.385410662
"2021S003100    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0058 0058","Dimecres","2021",6,"Juny","9","11","Matí","No és causa del  vianant","Turisme","SUPERB","SKODA","Negre","B","13","430643.28","4582079.93",2.169348755,41.385410662
"2021S007659    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0058 0058","Divendres","2021",12,"Desembre","31","13","Matí","No és causa del  vianant","Motocicleta","Z800 ABS","KAWASAKI","Negre","A","1","430643.28","4582079.93",2.169348755,41.385410662
"2021S007659    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0058 0058","Divendres","2021",12,"Desembre","31","13","Matí","No és causa del  vianant","Turisme","GOLF 1.9TD","VOLKSWAGEN","Negre","B","Desconegut","430643.28","4582079.93",2.169348755,41.385410662
"2021S002337    ",1,"Ciutat Vella",1,"el Raval",252105,"Peracamps","0001 0001","Dimecres","2021",5,"Maig","5","15","Tarda","No és causa del  vianant","Turisme","SANDERO","DACIA","Vermell","B","18","430990.42","4581038.23",2.173618930,41.376058236
"2021S003591    ",1,"Ciutat Vella",1,"el Raval",252105,"Peracamps","0011 0011","Dimarts","2021",6,"Juny","29","15","Tarda","No és causa del  vianant","Camió rígid > 3,5 tones","ATEGO 1018","MERCEDES","Blanc","C","12","431072.78","4581017.00",2.174606156,41.375874086
"2021S004621    ",1,"Ciutat Vella",1,"el Raval",254202,"Pes de la Palla","0001 0001","Divendres","2021",8,"Agost","20","05","Nit","No és causa del  vianant","Motocicleta","AGILITY CITY 125","KYMCO","Negre","B","40","430179.41","4581670.26",2.163848531,41.381680742
"2021S004317    ",1,"Ciutat Vella",1,"el Raval",256605,"Pintor Fortuny","0026 0026","Dissabte","2021",7,"Juliol","31","13","Matí","No és causa del  vianant","Turisme","N 5008 GT BLUEHDI 180","PEUGEOT","Blanc","B","20","430622.56","4581770.69",2.169136392,41.382623642
"2021S004317    ",1,"Ciutat Vella",1,"el Raval",256605,"Pintor Fortuny","0026 0026","Dissabte","2021",7,"Juliol","31","13","Matí","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","430622.56","4581770.69",2.169136392,41.382623642
"2021S006488    ",1,"Ciutat Vella",1,"el Raval",256605,"Pintor Fortuny","0029 0029","Divendres","2021",11,"Novembre","12","18","Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Groc","Desconegut","Desconegut","430622.52","4581751.96",2.169138059,41.382454943
"2021S006711    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Dilluns","2021",11,"Novembre","22","02","Nit","No és causa del  vianant","Taxi","C-ELYSEE HDI92 SEDUC","CITROEN","Negre/Groc","B","7","431229.39","4581076.77",2.176472014,41.376425825
"2021S006711    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Dilluns","2021",11,"Novembre","22","02","Nit","No és causa del  vianant","Taxi","FIAT TIPO","FIAT","Negre/Groc","B","4","431229.39","4581076.77",2.176472014,41.376425825
"2021S001744    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Dimarts","2021",4,"Abril","6","14","Tarda","No és causa del  vianant","Motocicleta","YP125R","YAMAHA","Blanc","B","23","431229.39","4581076.77",2.176472014,41.376425825
"2021S001744    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Dimarts","2021",4,"Abril","6","14","Tarda","No és causa del  vianant","Turisme","O 530","MERCEDES","Negre","B","2","431229.39","4581076.77",2.176472014,41.376425825
"2021S007281    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Dimecres","2021",12,"Desembre","15","07","Matí","No és causa del  vianant","Bicicleta"," ","ES DESCONEIX","Desconegut","B","1","431229.39","4581076.77",2.176472014,41.376425825
"2021S007281    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Dimecres","2021",12,"Desembre","15","07","Matí","No és causa del  vianant","Turisme","CEED","KIA","Blau","B","18","431229.39","4581076.77",2.176472014,41.376425825
"2021S000221    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Divendres","2021",1,"Gener","15","05","Nit","No és causa del  vianant","Motocicleta","DL 650","SUZUKI","Desconegut","B","20","431229.39","4581076.77",2.176472014,41.376425825
"2021S006307    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Divendres","2021",11,"Novembre","5","19","Tarda","No és causa del  vianant","Turisme","VITARA","SUZUKI","Negre","B","18","431229.39","4581076.77",2.176472014,41.376425825
"2021S006307    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0002 0002","Divendres","2021",11,"Novembre","5","19","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","XIAOMI","Negre","Desconegut","Desconegut","431229.39","4581076.77",2.176472014,41.376425825
"2021S002122    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0002 0002","Dissabte","2021",4,"Abril","24","15","Tarda","No és causa del  vianant","Bicicleta","Desconegut","BICING","Vermell","Desconegut","Desconegut","431173.93","4581147.87",2.175800775,41.377061459
"2021S002122    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0002 0002","Dissabte","2021",4,"Abril","24","15","Tarda","No és causa del  vianant","Turisme","PRIUS PLUS","TOYOTA","Negre/Groc","B","13","431173.93","4581147.87",2.175800775,41.377061459
"2021S006438    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0014 0014","Dijous","2021",11,"Novembre","11","05","Nit","No és causa del  vianant","Motocicleta","SES 150","HONDA","Negre","B","26","431111.99","4581034.78",2.175072983,41.376037585
"2021S006438    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0014 0014","Dijous","2021",11,"Novembre","11","05","Nit","No és causa del  vianant","Turisme","TOYOTA PRIUS PLUS","TOYOTA","Altres","B","16","431111.99","4581034.78",2.175072983,41.376037585
"2021S006908    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0014 0014","Dimarts","2021",11,"Novembre","30","14","Tarda","No és causa del  vianant","Motocicleta","SH 300","HONDA","Vermell","A","13","431111.99","4581034.78",2.175072983,41.376037585
"2021S006908    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0014 0014","Dimarts","2021",11,"Novembre","30","14","Tarda","No és causa del  vianant","Turisme","COUPE","MERCEDES","Negre","B","Desconegut","431111.99","4581034.78",2.175072983,41.376037585
"2021S006417    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0014 0014","Dimecres","2021",11,"Novembre","10","07","Matí","No és causa del  vianant","Motocicleta","YP125R","YAMAHA","Negre","A2","2","431111.99","4581034.78",2.175072983,41.376037585
"2021S006417    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0014 0014","Dimecres","2021",11,"Novembre","10","07","Matí","No és causa del  vianant","Turisme","TIGUAN","VOLKSWAGEN","Negre","B","53","431111.99","4581034.78",2.175072983,41.376037585
"2021S001855    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0034X0034X","Dissabte","2021",4,"Abril","10","18","Tarda","No és causa del  vianant","Ciclomotor","ES2","ASKOL","Blanc","B","3","431050.64","4580967.72",2.174347029,41.375428337
"2021S007507    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0046 0046","Dijous","2021",12,"Desembre","23","09","Matí","No és causa del  vianant","Furgoneta","PART FG L1 1.6HDI 75","PEUGEOT","Blanc","B","18","430969.50","4580924.62",2.173381727,41.375033187
"2021S007507    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0046 0046","Dijous","2021",12,"Desembre","23","09","Matí","No és causa del  vianant","Motocicleta","S02","SILENCE","Blanc","B","8","430969.50","4580924.62",2.173381727,41.375033187
"2021S001715    ",1,"Ciutat Vella",1,"el Raval",274006,"Ramelleres","0001 0001","Dissabte","2021",4,"Abril","3","07","Matí","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Negre","Desconegut","Desconegut","430633.17","4581901.76",2.169248259,41.383805066
"2021S000623    ",1,"Ciutat Vella",1,"el Raval",282106,"Riera Alta","0010 0010","Dissabte","2021",2,"Febrer","6","15","Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","430434.78","4581547.79",2.166916414,41.380599825
"2021S004012    ",1,"Ciutat Vella",1,"el Raval",282106,"Riera Alta","0060 0062","Dissabte","2021",7,"Juliol","17","12","Matí","Creuar per fora pas de vianants","Taxi","TIPO","FIAT","Negre/Groc","B","3","430182.32","4581530.07",2.163899490,41.380418347
"2021S002711    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0036 0038","Dissabte","2021",5,"Maig","22","18","Tarda","No és causa del  vianant","Bicicleta","Desconegut","ORBEA","Taronja","Desconegut","Desconegut","430151.89","4581540.64",2.163534384,41.380510905
"2021S004720    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0044 0044","Dijous","2021",8,"Agost","26","19","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Negre","Desconegut","Desconegut","430156.59","4581588.28",2.163585094,41.380940392
"2021S003341    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0104 0104","Divendres","2021",6,"Juny","18","20","Tarda","No és causa del  vianant","Motocicleta","XP500A","YAMAHA","Negre","A","12","430208.64","4582046.49",2.164154715,41.385071867
"2021S003341    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0104 0104","Divendres","2021",6,"Juny","18","20","Tarda","No és causa del  vianant","Taxi","C ELYSEE ECO GLV","FERROSITE","Negre/Groc","B","10","430208.64","4582046.49",2.164154715,41.385071867
